,zipcode,local,zip_trunck,count_CP,moyenne,mediane
1398,5560,Mesnil-Saint-Blaise,5560,2,297999.6666666667,395000.0
1399,5560,HOUYET,5560,2,297999.6666666667,395000.0
1400,5560,Finnevaux,5560,2,297999.6666666667,395000.0
1401,5560,Mesnil-Eglise,5560,2,297999.6666666667,395000.0
1402,5561,Celles,5560,0,297999.6666666667,395000.0
1403,5562,Custinne,5560,0,297999.6666666667,395000.0
1404,5563,Hour,5560,1,297999.6666666667,395000.0
1405,5564,Wanlin,5560,0,297999.6666666667,395000.0
1406,5570,Feschaux,5570,28,224935.67857142858,197750.0
1407,5570,Honnay,5570,28,224935.67857142858,197750.0
1408,5570,Vonêche,5570,28,224935.67857142858,197750.0
1409,5570,Baronville,5570,28,224935.67857142858,197750.0
1410,5570,Wancennes,5570,28,224935.67857142858,197750.0
1411,5570,Javingue,5570,28,224935.67857142858,197750.0
1412,5570,Dion,5570,28,224935.67857142858,197750.0
1413,5570,Winenne,5570,28,224935.67857142858,197750.0
1414,5570,Felenne,5570,28,224935.67857142858,197750.0
1415,5570,BEAURAING,5570,28,224935.67857142858,197750.0
1416,5571,Wiesme,5570,0,243792.6475409836,197750.0
1417,5572,Focant,5570,0,243792.6475409836,197750.0
1418,5573,Martouzin-Neuville,5570,0,243792.6475409836,197750.0
1419,5574,Pondrôme,5570,0,243792.6475409836,197750.0
1420,5575,Louette-Saint-Denis,5570,94,224935.67857142858,197750.0
1421,5575,Louette-Saint-Pierre,5570,94,224935.67857142858,197750.0
1422,5575,Malvoisin,5570,94,224935.67857142858,197750.0
1423,5575,Vencimont,5570,94,224935.67857142858,197750.0
1424,5575,Patignies,5570,94,224935.67857142858,197750.0
1425,5575,Sart-Custinne,5570,94,224935.67857142858,197750.0
1426,5575,Bourseigne-Vieille,5570,94,224935.67857142858,197750.0
1427,5575,Rienne,5570,94,224935.67857142858,197750.0
1428,5575,Willerzie,5570,94,224935.67857142858,197750.0
1429,5575,GEDINNE,5570,94,224935.67857142858,197750.0
1430,5575,Bourseigne-Neuve,5570,94,224935.67857142858,197750.0
1431,5575,Houdremont,5570,94,224935.67857142858,197750.0
1432,5576,Froidfontaine,5570,0,243792.6475409836,197750.0
1433,5580,Lavaux-Sainte-Anne,5580,48,290107.3541666667,251250.0
1434,5580,ROCHEFORT,5580,48,290107.3541666667,251250.0
1435,5580,Eprave,5580,48,290107.3541666667,251250.0
1436,5580,Ave-Et-Auffe,5580,48,290107.3541666667,251250.0
1437,5580,Lessive,5580,48,290107.3541666667,251250.0
1438,5580,Villers-Sur-Lesse,5580,48,290107.3541666667,251250.0
1439,5580,Mont-Gauthier,5580,48,290107.3541666667,251250.0
1440,5580,Wavreille,5580,48,290107.3541666667,251250.0
1441,5580,Han-Sur-Lesse,5580,48,290107.3541666667,251250.0
1442,5580,Buissonville,5580,48,290107.3541666667,251250.0
1443,5580,Jemelle,5580,48,290107.3541666667,251250.0
1444,5589,Jemelle,5580,0,290107.3541666667,251250.0
1445,5590,Sovet,5590,102,252812.33333333334,234000.0
1446,5590,CINEY,5590,102,252812.33333333334,234000.0
1447,5590,Serinchamps,5590,102,252812.33333333334,234000.0
1448,5590,Achêne,5590,102,252812.33333333334,234000.0
1449,5590,Braibant,5590,102,252812.33333333334,234000.0
1450,5590,Haversin,5590,102,252812.33333333334,234000.0
1451,5590,Leignon,5590,102,252812.33333333334,234000.0
1452,5590,Chevetogne,5590,102,252812.33333333334,234000.0
1453,5590,Conneux,5590,102,252812.33333333334,234000.0
1454,5590,Pessoux,5590,102,252812.33333333334,234000.0
1455,5600,Neuville,5600,39,232179.12820512822,179499.0
1456,5600,Villers-En-Fagne,5600,39,232179.12820512822,179499.0
1457,5600,Jamagne,5600,39,232179.12820512822,179499.0
1458,5600,Omezée,5600,39,232179.12820512822,179499.0
1459,5600,Fagnolle,5600,39,232179.12820512822,179499.0
1460,5600,Sart-En-Fagne,5600,39,232179.12820512822,179499.0
1461,5600,Roly,5600,39,232179.12820512822,179499.0
1462,5600,Romedenne,5600,39,232179.12820512822,179499.0
1463,5600,Franchimont,5600,39,232179.12820512822,179499.0
1464,5600,Vodecée,5600,39,232179.12820512822,179499.0
1465,5600,Sautour,5600,39,232179.12820512822,179499.0
1466,5600,Merlemont,5600,39,232179.12820512822,179499.0
1467,5600,PHILIPPEVILLE,5600,39,232179.12820512822,179499.0
1468,5600,Jamiolle,5600,39,232179.12820512822,179499.0
1469,5600,Samart,5600,39,232179.12820512822,179499.0
1470,5600,Villers-Le-Gambon,5600,39,232179.12820512822,179499.0
1471,5600,Surice,5600,39,232179.12820512822,179499.0
1472,5620,Morville,5620,16,212436.9375,192499.0
1473,5620,Flavion,5620,16,212436.9375,192499.0
1474,5620,FLORENNES,5620,16,212436.9375,192499.0
1475,5620,Rosée,5620,16,212436.9375,192499.0
1476,5620,Corenne,5620,16,212436.9375,192499.0
1477,5620,Hemptinne-Lez-Florennes,5620,16,212436.9375,192499.0
1478,5620,Saint-Aubin,5620,16,212436.9375,192499.0
1479,5621,Morialmé,5620,11,212436.9375,192499.0
1480,5621,Thy-Le-Baudouin,5620,11,212436.9375,192499.0
1481,5621,Hanzinelle,5620,11,212436.9375,192499.0
1482,5621,Hanzinne,5620,11,212436.9375,192499.0
1483,5630,Villers-Deux-Eglises,5630,5,154999.4,119999.0
1484,5630,Soumoy,5630,5,154999.4,119999.0
1485,5630,Silenrieux,5630,5,154999.4,119999.0
1486,5630,Senzeilles,5630,5,154999.4,119999.0
1487,5630,Daussois,5630,5,154999.4,119999.0
1488,5630,CERFONTAINE,5630,5,154999.4,119999.0
1489,5640,Biesme,5640,34,258685.5294117647,199500.0
1490,5640,Graux,5640,34,258685.5294117647,199500.0
1491,5640,Saint-Gérard,5640,34,258685.5294117647,199500.0
1492,5640,Biesmerée,5640,34,258685.5294117647,199500.0
1493,5640,Oret,5640,34,258685.5294117647,199500.0
1494,5640,METTET,5640,34,258685.5294117647,199500.0
1495,5641,Furnaux,5640,1,257008.8,199500.0
1496,5644,Ermeton-Sur-Biert,5640,0,257008.8,199500.0
1497,5646,Stave,5640,0,257008.8,199500.0
1498,5650,Clermont,5650,51,265026.8039215686,219000.0
1499,5650,Fontenelle,5650,51,265026.8039215686,219000.0
1500,5650,Fraire,5650,51,265026.8039215686,219000.0
1501,5650,Chastrès,5650,51,265026.8039215686,219000.0
1502,5650,Castillon,5650,51,265026.8039215686,219000.0
1503,5650,Pry,5650,51,265026.8039215686,219000.0
1504,5650,WALCOURT,5650,51,265026.8039215686,219000.0
1505,5650,Vogenée,5650,51,265026.8039215686,219000.0
1506,5650,Yves-Gomezée,5650,51,265026.8039215686,219000.0
1507,5651,Rognée,5650,19,265026.8039215686,219000.0
1508,5651,Thy-Le-Château,5650,19,265026.8039215686,219000.0
1509,5651,Gourdinne,5650,19,265026.8039215686,219000.0
1510,5651,Somzée,5650,19,265026.8039215686,219000.0
1511,5651,Tarcienne,5650,19,265026.8039215686,219000.0
1512,5651,Berzée,5650,19,265026.8039215686,219000.0
1513,5651,Laneffe,5650,19,265026.8039215686,219000.0
1514,5660,COUVIN,5660,65,202730.63076923077,160000.0
1515,5660,Mariembourg,5660,65,202730.63076923077,160000.0
1516,5660,Presgaux,5660,65,202730.63076923077,160000.0
1517,5660,Cul-Des-Sarts,5660,65,202730.63076923077,160000.0
1518,5660,Pesche,5660,65,202730.63076923077,160000.0
1519,5660,Petite-Chapelle,5660,65,202730.63076923077,160000.0
1520,5660,Brûly-De-Pesche,5660,65,202730.63076923077,160000.0
1521,5660,Boussu-En-Fagne,5660,65,202730.63076923077,160000.0
1522,5660,Brûly,5660,65,202730.63076923077,160000.0
1523,5660,Dailly,5660,65,202730.63076923077,160000.0
1524,5660,Frasnes,5660,65,202730.63076923077,160000.0
1525,5660,Aublain,5660,65,202730.63076923077,160000.0
1526,5660,Pétigny,5660,65,202730.63076923077,160000.0
1527,5660,Gonrieux,5660,65,202730.63076923077,160000.0
1528,5670,Nismes,5670,22,134545.0,112499.5
1529,5670,Mazée,5670,22,134545.0,112499.5
1530,5670,Dourbes,5670,22,134545.0,112499.5
1531,5670,Treignes,5670,22,134545.0,112499.5
1532,5670,Le Mesnil,5670,22,134545.0,112499.5
1533,5670,Oignies-En-Thiérache,5670,22,134545.0,112499.5
1534,5670,Vierves-Sur-Viroin,5670,22,134545.0,112499.5
1535,5670,Olloy-Sur-Viroin,5670,22,134545.0,112499.5
1536,5670,VIROINVAL,5670,22,134545.0,112499.5
1537,5680,Matagne-La-Grande,5680,11,204999.45454545456,145000.0
1538,5680,DOISCHE,5680,11,204999.45454545456,145000.0
1539,5680,Gimnée,5680,11,204999.45454545456,145000.0
1540,5680,Soulme,5680,11,204999.45454545456,145000.0
1541,5680,Vodelée,5680,11,204999.45454545456,145000.0
1542,5680,Niverlée,5680,11,204999.45454545456,145000.0
1543,5680,Gochenée,5680,11,204999.45454545456,145000.0
1544,5680,Romerée,5680,11,204999.45454545456,145000.0
1545,5680,Vaucelles,5680,11,204999.45454545456,145000.0
1546,5680,Matagne-La-Petite,5680,11,204999.45454545456,145000.0
1547,6000,CHARLEROI,6000,342,204709.1374269006,158999.0
1548,6001,Marcinelle,6000,143,204709.1374269006,158999.0
1549,6010,Couillet,6010,32,190296.40625,159500.0
1550,6020,Dampremy,6020,20,173109.4,116949.5
1551,6030,Marchienne-Au-Pont,6030,98,159323.54081632654,145000.0
1552,6030,Goutroux,6030,98,159323.54081632654,145000.0
1553,6031,Monceau-Sur-Sambre,6030,150,159323.54081632654,145000.0
1554,6032,Mont-Sur-Marchienne,6030,195,159323.54081632654,145000.0
1555,6040,Jumet,6040,122,174629.10655737706,165000.0
1556,6041,Gosselies,6040,79,174629.10655737706,165000.0
1557,6042,Lodelinsart,6040,41,174629.10655737706,165000.0
1558,6043,Ransart,6040,20,174629.10655737706,165000.0
1559,6044,Roux,6040,20,174629.10655737706,165000.0
1560,6060,Gilly,6060,103,170315.05825242717,139999.0
1561,6061,Montignies-Sur-Sambre,6060,87,170315.05825242717,139999.0
1562,6075,CSM Charleroi X,6070,0,,
1563,6099,Charleroi X,6090,0,,
1564,6110,MONTIGNY-LE-TILLEUL,6110,66,215607.9696969697,202500.0
1565,6111,Landelies,6110,4,214287.48571428572,202500.0
1566,6120,Marbaix,6120,30,299832.9,219999.5
1567,6120,Cour-Sur-Heure,6120,30,299832.9,219999.5
1568,6120,HAM-SUR-HEURE,6120,30,299832.9,219999.5
1569,6120,Jamioulx,6120,30,299832.9,219999.5
1570,6120,Nalinnes,6120,30,299832.9,219999.5
1571,6140,FONTAINE-L'EVÊQUE,6140,39,229592.15384615384,243332.0
1572,6141,Forchies-La-Marche,6140,15,229592.15384615384,243332.0
1573,6142,Leernes,6140,7,229592.15384615384,243332.0
1574,6150,ANDERLUES,6150,45,187158.6888888889,179900.0
1575,6180,COURCELLES,6180,81,204299.74074074073,159500.0
1576,6181,Gouy-Lez-Piéton,6180,4,193487.86184210525,159500.0
1577,6182,Souvret,6180,14,204299.74074074073,159500.0
1578,6183,Trazegnies,6180,53,204299.74074074073,159500.0
1579,6200,CHÂTELET,6200,120,154433.01666666666,135500.0
1580,6200,Châtelineau,6200,120,154433.01666666666,135500.0
1581,6200,Bouffioulx,6200,120,154433.01666666666,135500.0
1582,6210,Frasnes-Lez-Gosselies,6210,16,286755.8125,232500.0
1583,6210,Rèves,6210,16,286755.8125,232500.0
1584,6210,LES BONS VILLERS,6210,16,286755.8125,232500.0
1585,6210,Villers-Perwin,6210,16,286755.8125,232500.0
1586,6210,Wayaux,6210,16,286755.8125,232500.0
1587,6211,Mellet,6210,4,296404.55,232500.0
1588,6220,Lambusart,6220,175,205417.11428571428,175000.0
1589,6220,FLEURUS,6220,175,205417.11428571428,175000.0
1590,6220,Heppignies,6220,175,205417.11428571428,175000.0
1591,6220,Wangenies,6220,175,205417.11428571428,175000.0
1592,6221,Saint-Amand,6220,0,211315.14673913043,175000.0
1593,6222,Brye,6220,0,211315.14673913043,175000.0
1594,6223,Wagnelée,6220,0,211315.14673913043,175000.0
1595,6224,Wanfercée-Baulet,6220,9,205417.11428571428,175000.0
1596,6230,PONT-À-CELLES,6230,72,219679.0,219000.0
1597,6230,Buzet,6230,72,219679.0,219000.0
1598,6230,Viesville,6230,72,219679.0,219000.0
1599,6230,Thiméon,6230,72,219679.0,219000.0
1600,6230,Obaix,6230,72,219679.0,219000.0
1601,6238,Luttre,6230,35,219679.0,219000.0
1602,6238,Liberchies,6230,35,219679.0,219000.0
1603,6240,Pironchamps,6240,26,198789.76923076922,168174.0
1604,6240,FARCIENNES,6240,26,198789.76923076922,168174.0
1605,6250,AISEAU-PRESLES,6250,18,223022.5,173999.5
1606,6250,Roselies,6250,18,223022.5,173999.5
1607,6250,Pont-De-Loup,6250,18,223022.5,173999.5
1608,6250,Presles,6250,18,223022.5,173999.5
1609,6250,Aiseau,6250,18,223022.5,173999.5
1610,6280,Acoz,6280,76,336387.6052631579,249999.0
1611,6280,Villers-Poterie,6280,76,336387.6052631579,249999.0
1612,6280,GERPINNES,6280,76,336387.6052631579,249999.0
1613,6280,Gougnies,6280,76,336387.6052631579,249999.0
1614,6280,Loverval,6280,76,336387.6052631579,249999.0
1615,6280,Joncret,6280,76,336387.6052631579,249999.0
1616,6440,Fourbechies,6440,14,126927.92857142857,92499.0
1617,6440,Boussu-Lez-Walcourt,6440,14,126927.92857142857,92499.0
1618,6440,FROIDCHAPELLE,6440,14,126927.92857142857,92499.0
1619,6440,Vergnies,6440,14,126927.92857142857,92499.0
1620,6441,Erpion,6440,1,123466.06666666667,92499.0
1621,6460,CHIMAY,6460,56,192196.125,162499.5
1622,6460,Bailièvre,6460,56,192196.125,162499.5
1623,6460,Saint-Remy,6460,56,192196.125,162499.5
1624,6460,Salles,6460,56,192196.125,162499.5
1625,6460,Robechies,6460,56,192196.125,162499.5
1626,6460,Villers-La-Tour,6460,56,192196.125,162499.5
1627,6461,Virelles,6460,0,200433.91780821918,162499.5
1628,6462,Vaulx-Lez-Chimay,6460,1,200433.91780821918,162499.5
1629,6463,Lompret,6460,2,200433.91780821918,162499.5
1630,6464,Bourlers,6460,14,192196.125,162499.5
1631,6464,Rièzes,6460,14,192196.125,162499.5
1632,6464,L'Escaillère,6460,14,192196.125,162499.5
1633,6464,Baileux,6460,14,192196.125,162499.5
1634,6464,Forges,6460,14,192196.125,162499.5
1635,6470,Grandrieu,6470,12,211395.16666666666,168499.5
1636,6470,SIVRY-RANCE,6470,12,211395.16666666666,168499.5
1637,6470,Rance,6470,12,211395.16666666666,168499.5
1638,6470,Sautin,6470,12,211395.16666666666,168499.5
1639,6470,Montbliart,6470,12,211395.16666666666,168499.5
1640,6470,Sivry,6470,12,211395.16666666666,168499.5
1641,6500,BEAUMONT,6500,27,266924.25925925927,275000.0
1642,6500,Solre-Saint-Géry,6500,27,266924.25925925927,275000.0
1643,6500,Thirimont,6500,27,266924.25925925927,275000.0
1644,6500,Leugnies,6500,27,266924.25925925927,275000.0
1645,6500,Renlies,6500,27,266924.25925925927,275000.0
1646,6500,Barbençon,6500,27,266924.25925925927,275000.0
1647,6500,Leval-Chaudeville,6500,27,266924.25925925927,275000.0
1648,6511,Strée,6510,4,155000.0,
1649,6530,Leers-Et-Fosteau,6530,28,325410.53571428574,217500.0
1650,6530,THUIN,6530,28,325410.53571428574,217500.0
1651,6531,Biesme-Sous-Thuin,6530,0,311556.6206896552,217500.0
1652,6532,Ragnies,6530,0,311556.6206896552,217500.0
1653,6533,Biercée,6530,3,311556.6206896552,217500.0
1654,6534,Gozée,6530,19,325410.53571428574,217500.0
1655,6536,Thuillies,6530,8,325410.53571428574,217500.0
1656,6536,Donstiennes,6530,8,325410.53571428574,217500.0
1657,6540,LOBBES,6540,12,207499.58333333334,214999.5
1658,6540,Mont-Sainte-Geneviève,6540,12,207499.58333333334,214999.5
1659,6542,Sars-La-Buissière,6540,2,228571.0,214999.5
1660,6543,Bienne-Lez-Happart,6540,0,228571.0,214999.5
1661,6560,Grand-Reng,6560,65,187526.64615384614,152980.0
1662,6560,Solre-Sur-Sambre,6560,65,187526.64615384614,152980.0
1663,6560,Montignies-Saint-Christophe,6560,65,187526.64615384614,152980.0
1664,6560,Bersillies-L'Abbaye,6560,65,187526.64615384614,152980.0
1665,6560,ERQUELINNES,6560,65,187526.64615384614,152980.0
1666,6560,Hantes-Wihéries,6560,65,187526.64615384614,152980.0
1667,6567,Labuissière,6560,17,187526.64615384614,152980.0
1668,6567,MERBES-LE-CHÂTEAU,6560,17,187526.64615384614,152980.0
1669,6567,Merbes-Sainte-Marie,6560,17,187526.64615384614,152980.0
1670,6567,Fontaine-Valmont,6560,17,187526.64615384614,152980.0
1671,6590,MOMIGNIES,6590,12,152749.41666666666,162499.5
1672,6591,Macon,6590,0,155614.76923076922,162499.5
1673,6592,Monceau-Imbrechies,6590,0,155614.76923076922,162499.5
1674,6593,Macquenoise,6590,0,155614.76923076922,162499.5
1675,6594,Beauwelz,6590,0,155614.76923076922,162499.5
1676,6596,Forge-Philippe,6590,1,155614.76923076922,162499.5
1677,6596,Seloignes,6590,1,155614.76923076922,162499.5
1678,6600,Wardin,6600,95,306322.8526315789,245000.0
1679,6600,BASTOGNE,6600,95,306322.8526315789,245000.0
1680,6600,Longvilly,6600,95,306322.8526315789,245000.0
1681,6600,Noville,6600,95,306322.8526315789,245000.0
1682,6600,Villers-La-Bonne-Eau,6600,95,306322.8526315789,245000.0
1683,6630,MARTELANGE,6630,2,507999.6666666667,578999.0
1684,6637,FAUVILLERS,6630,1,507999.6666666667,578999.0
1685,6637,Tintange,6630,1,507999.6666666667,578999.0
1686,6637,Hollange,6630,1,507999.6666666667,578999.0
1687,6640,Sibret,6640,6,229916.33333333334,227250.0
1688,6640,VAUX-SUR-SÛRE,6640,6,229916.33333333334,227250.0
1689,6640,Hompré,6640,6,229916.33333333334,227250.0
1690,6640,Vaux-Lez-Rosières,6640,6,229916.33333333334,227250.0
1691,6640,Nives,6640,6,229916.33333333334,227250.0
1692,6640,Morhet,6640,6,229916.33333333334,227250.0
1693,6642,Juseret,6640,0,229916.33333333334,227250.0
1694,6660,Nadrin,6660,9,370444.1111111111,420000.0
1695,6660,HOUFFALIZE,6660,9,370444.1111111111,420000.0
1696,6661,Mont,6660,2,362724.46153846156,420000.0
1697,6661,Tailles,6660,2,362724.46153846156,420000.0
1698,6662,Tavigny,6660,0,362724.46153846156,420000.0
1699,6663,Mabompré,6660,1,362724.46153846156,420000.0
1700,6666,Wibrin,6660,1,362724.46153846156,420000.0
1701,6670,Limerlé,6670,18,401024.05555555556,430525.0
1702,6670,GOUVY,6670,18,401024.05555555556,430525.0
1703,6671,Bovigny,6670,1,389737.16,430525.0
1704,6672,Beho,6670,6,401024.05555555556,430525.0
1705,6673,Cherain,6670,0,389737.16,430525.0
1706,6674,Montleban,6670,0,389737.16,430525.0
1707,6680,Amberloup,6680,2,268499.75,262500.0
1708,6680,Tillet,6680,2,268499.75,262500.0
1709,6680,SAINTE-ODE,6680,2,268499.75,262500.0
1710,6681,Lavacherie,6680,0,268499.75,262500.0
1711,6686,Flamierge,6680,1,268499.75,262500.0
1712,6687,BERTOGNE,6680,1,268499.75,262500.0
1713,6688,Longchamps,6680,0,268499.75,262500.0
1714,6690,Bihain,6690,60,280169.68333333335,243499.5
1715,6690,VIELSALM,6690,60,280169.68333333335,243499.5
1716,6692,Petit-Thier,6690,1,276156.56923076924,243499.5
1717,6698,Grand-Halleux,6690,4,276156.56923076924,243499.5
1718,6700,ARLON,6700,190,327143.8789473684,279400.0
1719,6700,Heinsch,6700,190,327143.8789473684,279400.0
1720,6700,Bonnert,6700,190,327143.8789473684,279400.0
1721,6700,Toernich,6700,190,327143.8789473684,279400.0
1722,6704,Guirsch,6700,0,327143.8789473684,279400.0
1723,6706,Autelbas,6700,0,327143.8789473684,279400.0
1724,6717,ATTERT,6710,3,493000.0,
1725,6717,Nobressart,6710,3,493000.0,
1726,6717,Tontelange,6710,3,493000.0,
1727,6717,Thiaumont,6710,3,493000.0,
1728,6717,Nothomb,6710,3,493000.0,
1729,6720,Hachy,6720,9,260555.55555555556,205000.0
1730,6720,HABAY,6720,9,260555.55555555556,205000.0
1731,6720,Habay-La-Neuve,6720,9,260555.55555555556,205000.0
1732,6721,Anlier,6720,0,276966.9375,205000.0
1733,6723,Habay-La-Vieille,6720,5,260555.55555555556,205000.0
1734,6724,Rulles,6720,2,276966.9375,205000.0
1735,6724,Houdemont,6720,2,276966.9375,205000.0
1736,6730,TINTIGNY,6730,1,70000.0,70000.0
1737,6730,Saint-Vincent,6730,1,70000.0,70000.0
1738,6730,Rossignol,6730,1,70000.0,70000.0
1739,6730,Bellefontaine,6730,1,70000.0,70000.0
1740,6740,ETALLE,6740,6,224416.66666666666,243750.0
1741,6740,Villers-Sur-Semois,6740,6,224416.66666666666,243750.0
1742,6740,Sainte-Marie-Sur-Semois,6740,6,224416.66666666666,243750.0
1743,6741,Vance,6740,3,300423.07692307694,243750.0
1744,6742,Chantemelle,6740,0,300423.07692307694,243750.0
1745,6743,Buzenol,6740,0,300423.07692307694,243750.0
1746,6747,Meix-Le-Tige,6740,4,300423.07692307694,243750.0
1747,6747,SAINT-LÉGER,6740,4,300423.07692307694,243750.0
1748,6747,Châtillon,6740,4,300423.07692307694,243750.0
1749,6750,Signeulx,6750,1,305000.0,305000.0
1750,6750,MUSSON,6750,1,305000.0,305000.0
1751,6750,Mussy-La-Ville,6750,1,305000.0,305000.0
1752,6760,Ethe,6760,53,256563.20754716982,210000.0
1753,6760,VIRTON,6760,53,256563.20754716982,210000.0
1754,6760,Bleid,6760,53,256563.20754716982,210000.0
1755,6760,Ruette,6760,53,256563.20754716982,210000.0
1756,6761,Latour,6760,0,261238.75862068965,210000.0
1757,6762,Saint-Mard,6760,1,261238.75862068965,210000.0
1758,6767,Torgny,6760,2,261238.75862068965,210000.0
1759,6767,Lamorteau,6760,2,261238.75862068965,210000.0
1760,6767,Harnoncourt,6760,2,261238.75862068965,210000.0
1761,6767,ROUVROY,6760,2,261238.75862068965,210000.0
1762,6767,Dampicourt,6760,2,261238.75862068965,210000.0
1763,6769,Gérouville,6760,2,261238.75862068965,210000.0
1764,6769,MEIX-DEVANT-VIRTON,6760,2,261238.75862068965,210000.0
1765,6769,Villers-La-Loue,6760,2,261238.75862068965,210000.0
1766,6769,Sommethonne,6760,2,261238.75862068965,210000.0
1767,6769,Robelmont,6760,2,261238.75862068965,210000.0
1768,6780,Hondelange,6780,18,272971.3888888889,246500.0
1769,6780,MESSANCY,6780,18,272971.3888888889,246500.0
1770,6780,Wolkrange,6780,18,272971.3888888889,246500.0
1771,6781,Sélange,6780,1,281236.05263157893,246500.0
1772,6782,Habergy,6780,0,281236.05263157893,246500.0
1773,6790,AUBANGE,6790,1,259219.46341463414,235000.0
1774,6791,Athus,6790,16,215000.0,235000.0
1775,6792,Halanzy,6790,24,215000.0,235000.0
1776,6792,Rachecourt,6790,24,215000.0,235000.0
1777,6800,Moircy,6800,77,247921.2987012987,219900.0
1778,6800,Saint-Pierre,6800,77,247921.2987012987,219900.0
1779,6800,Sainte-Marie-Chevigny,6800,77,247921.2987012987,219900.0
1780,6800,Freux,6800,77,247921.2987012987,219900.0
1781,6800,Recogne,6800,77,247921.2987012987,219900.0
1782,6800,Bras,6800,77,247921.2987012987,219900.0
1783,6800,Remagne,6800,77,247921.2987012987,219900.0
1784,6800,LIBRAMONT-CHEVIGNY,6800,77,247921.2987012987,219900.0
1785,6810,Jamoigne,6810,3,299142.28571428574,194999.0
1786,6810,CHINY,6810,3,299142.28571428574,194999.0
1787,6810,Izel,6810,3,299142.28571428574,194999.0
1788,6811,Les Bulles,6810,1,299142.28571428574,194999.0
1789,6812,Suxy,6810,3,299142.28571428574,194999.0
1790,6813,Termes,6810,0,299142.28571428574,194999.0
1791,6820,FLORENVILLE,6820,42,196964.02380952382,191750.0
1792,6820,Sainte-Cécile,6820,42,196964.02380952382,191750.0
1793,6820,Fontenoille,6820,42,196964.02380952382,191750.0
1794,6820,Muno,6820,42,196964.02380952382,191750.0
1795,6821,Lacuisine,6820,0,194715.63636363635,191750.0
1796,6823,Villers-Devant-Orval,6820,1,194715.63636363635,191750.0
1797,6824,Chassepierre,6820,1,194715.63636363635,191750.0
1798,6830,Poupehan,6830,35,252457.05714285714,195000.0
1799,6830,Les Hayons,6830,35,252457.05714285714,195000.0
1800,6830,Rochehaut,6830,35,252457.05714285714,195000.0
1801,6830,BOUILLON,6830,35,252457.05714285714,195000.0
1802,6831,Noirfontaine,6830,0,237224.9,195000.0
1803,6832,Sensenruth,6830,0,237224.9,195000.0
1804,6833,Ucimont,6830,2,237224.9,195000.0
1805,6833,Vivy,6830,2,237224.9,195000.0
1806,6834,Bellevaux,6830,0,237224.9,195000.0
1807,6836,Dohan,6830,2,237224.9,195000.0
1808,6838,Corbion,6830,1,237224.9,195000.0
1809,6840,Longlier,6840,30,279346.6666666667,232000.0
1810,6840,Tournay,6840,30,279346.6666666667,232000.0
1811,6840,Grapfontaine,6840,30,279346.6666666667,232000.0
1812,6840,Grandvoir,6840,30,279346.6666666667,232000.0
1813,6840,Hamipré,6840,30,279346.6666666667,232000.0
1814,6840,NEUFCHÂTEAU,6840,30,279346.6666666667,232000.0
1815,6850,Carlsbourg,6850,4,249799.8,274999.0
1816,6850,PALISEUL,6850,4,249799.8,274999.0
1817,6850,Offagne,6850,4,249799.8,274999.0
1818,6851,Nollevaux,6850,0,249799.8,274999.0
1819,6852,Maissin,6850,1,249799.8,274999.0
1820,6852,Opont,6850,1,249799.8,274999.0
1821,6853,Framont,6850,0,249799.8,274999.0
1822,6856,Fays-Les-Veneurs,6850,0,249799.8,274999.0
1823,6860,Witry,6860,7,248427.85714285713,244000.0
1824,6860,LÉGLISE,6860,7,248427.85714285713,244000.0
1825,6860,Ebly,6860,7,248427.85714285713,244000.0
1826,6860,Assenois,6860,7,248427.85714285713,244000.0
1827,6860,Mellier,6860,7,248427.85714285713,244000.0
1828,6870,Awenne,6870,8,220387.375,144550.0
1829,6870,SAINT-HUBERT,6870,8,220387.375,144550.0
1830,6870,Arville,6870,8,220387.375,144550.0
1831,6870,Hatrival,6870,8,220387.375,144550.0
1832,6870,Vesqueville,6870,8,220387.375,144550.0
1833,6870,Mirwart,6870,8,220387.375,144550.0
1834,6880,Cugnon,6880,36,237914.44444444444,184500.0
1835,6880,Orgeo,6880,36,237914.44444444444,184500.0
1836,6880,Jehonville,6880,36,237914.44444444444,184500.0
1837,6880,Auby-Sur-Semois,6880,36,237914.44444444444,184500.0
1838,6880,BERTRIX,6880,36,237914.44444444444,184500.0
1839,6887,HERBEUMONT,6880,2,236576.7894736842,184500.0
1840,6887,Saint-Médard,6880,2,236576.7894736842,184500.0
1841,6887,Straimont,6880,2,236576.7894736842,184500.0
1842,6890,Anloy,6890,25,250532.0,259900.0
1843,6890,LIBIN,6890,25,250532.0,259900.0
1844,6890,Villance,6890,25,250532.0,259900.0
1845,6890,Transinne,6890,25,250532.0,259900.0
1846,6890,Ochamps,6890,25,250532.0,259900.0
1847,6890,Smuid,6890,25,250532.0,259900.0
1848,6890,Redu,6890,25,250532.0,259900.0
1849,6900,MARCHE-EN-FAMENNE,6900,164,255614.36585365853,230478.5
1850,6900,On,6900,164,255614.36585365853,230478.5
1851,6900,Aye,6900,164,255614.36585365853,230478.5
1852,6900,Humain,6900,164,255614.36585365853,230478.5
1853,6900,Hargimont,6900,164,255614.36585365853,230478.5
1854,6900,Waha,6900,164,255614.36585365853,230478.5
1855,6900,Roy,6900,164,255614.36585365853,230478.5
1856,6920,Sohier,6920,16,220197.0,236326.0
